Stkcd,Accper,Typrep,B001000000,B001100000,B001101000,B001200000,B001201000,B001207000,B001209000,B001210000,B001211000,B001212000,A002000000,A001000000,Indnme,Nindnme
200726,2019-3-31,A,234610371.3,1545153566.0,1545153566.0,1335959267.0,1073032409.0,21952729.62,39973056.09,167140874.3,30901482.17,2958715.29,2953163042.0,10858794197.0,工业,纺织业
158,2018-1-1,A,347473880.4,11254467685.0,11254467685.0,11535997696.0,10437891538.0,51520071.84,212029476.0,338311118.9,221506407.0,274739084.2,6776623575.0,12789214507.0,公用事业,计算机应用服务业
158,2018-12-31,A,275392366.9,9656109155.0,9656109155.0,9736832017.0,8764152039.0,56916127.44,227904951.3,338845682.5,260725175.1,88288040.74,8050315149.0,14142745020.0,公用事业,计算机应用服务业
762,2019-3-31,A,-2917631.95,53940919.91,53940919.91,56945741.42,37908250.42,651344.65,3571404.74,19304800.47,-367718.07,-4122340.79,478311422.4,2873686552.0,工业,黑色金属矿采选业
780,2019-3-31,A,-179817840.5,402608877.8,402608877.8,582233047.8,339646252.2,34278728.81,9908192.49,163875805.3,-1124996.71,35649065.7,1288381097.0,5284726283.0,工业,煤炭采选业
525,2019-3-31,A,136920069.5,1233224879.0,1233224879.0,1115581662.0,902238680.5,5961407.06,40087563.77,108917361.2,50939142.72,7437507.09,9147390985.0,14008759872.0,工业,化学原料及化学制品制造业
801,2019-3-31,A,9897503.7,671724506.6,671724506.6,673056936.4,544630351.9,1512523.37,32957152.25,81059354.98,5456437.44,7441116.48,2942874927.0,5379044447.0,工业,信息技术业
2597,2019-3-31,A,214065779.8,908660094.2,908660094.2,717373105.2,625306741.0,8365113.52,29731825.38,52025528.78,-890116.86,2834013.33,1640949216.0,5741362307.0,工业,化学原料及化学制品制造业
592,2019-3-31,A,-3261853.92,215502731.1,215502731.1,233218692.8,199467948.8,2003089.19,6155337.26,19998139.35,4890842.64,703335.62,776488509.0,4155882960.0,综合,林业
838,2019-3-31,A,-24735482.92,103127840.5,103127840.5,129743063.5,76677755.29,2742210.42,18420472.24,32770891.12,-703295.48,-164970.1,11879264125.0,14425647684.0,房地产,房地产业
600896,2019-3-31,A,-29454876.04,5130038.02,5130038.02,52750418.76,26495161.23,18909.41,597713.22,22926799.92,2688581.92,23253.06,528512962.8,2295913293.0,公用事业,卫生、保健、护理服务业
70,2019-3-31,A,46845441.01,1247237549.0,1247237549.0,1213336117.0,1065892371.0,6143678.47,26601317.25,86171311.91,24445991.78,4081446.33,4712770646.0,7513906277.0,工业,电器机械及器材制造业
2641,2019-3-31,A,69742244.03,1189238407.0,1189238407.0,1131199718.0,916708581.0,9825600.74,92539120.89,112159036.2,1636585.18,-1669205.92,2614068178.0,5583063361.0,工业,石油、化学、塑胶、塑料
2857,2019-3-31,A,-230475.72,28139280.27,28139280.27,30660038.39,20018062.75,276060.41,6428883.43,5694553.09,-533904.58,-1223616.71,128151449.5,585233950.8,工业,仪器仪表及文化、办公用机械制造业
2888,2019-3-31,A,4408045.45,56265180.5,56265180.5,54688387.21,35547061.58,813844.11,5844739.07,11995133.87,-274825.73,762434.31,44055681.84,492985794.9,工业,信息技术业
2857,2018-1-1,A,38890766.51,204207324.8,204207324.8,170195233.9,121313448.7,1993252.18,23375141.33,21632203.08,-1327720.21,3208908.88,124710597.4,550244058.1,工业,仪器仪表及文化、办公用机械制造业
2857,2018-12-31,A,42697201.54,231420762.3,231420762.3,196261294.8,141314519.4,2053741.97,25332234.17,22818893.14,-2122989.63,6864895.75,166830914.5,624336095.9,工业,仪器仪表及文化、办公用机械制造业
2383,2019-3-31,A,-32693371.04,297446974.9,297446974.9,347986523.8,132603564.7,2286840.23,36951555.01,130790531.0,45081564.41,272468.44,5156713498.0,9079966396.0,工业,信息技术业
2618,2019-3-31,A,2508602.06,72082159.73,72082159.73,71336303.54,42668787.93,350181.63,934065.04,11782939.3,14507704.33,1092625.31,736758322.1,2454369178.0,工业,信息技术业
592,2018-1-1,A,3079115.02,848387665.6,848387665.6,906980761.2,729131608.9,12155304.58,55255302.29,80424688.84,14277840.86,15736015.77,847002750.4,4344821746.0,综合,林业
592,2018-12-31,A,79787892.2,935428618.7,935428618.7,1006699883.0,799902163.3,12052312.24,58238489.95,84549363.33,16792798.07,35164755.73,920602575.0,4303768827.0,综合,林业
2693,2019-3-31,A,-11717827.7,78836391.4,78836391.4,92824160.52,28146462.1,1893613.23,33569368.13,27634037.32,1602185.16,-21505.42,328360132.0,985258510.8,工业,医药制造业
2006,2019-3-31,A,-29921020.81,174259365.6,174259365.6,204386218.6,147472230.4,2213069.83,10487882.63,29987213.03,3929336.86,10296485.82,925693507.4,1940821361.0,工业,专用设备制造业
833,2019-3-31,A,7552816.03,574791509.9,574791509.9,573983547.8,516199407.6,6857383.76,6331735.53,43291042.53,3252418.82,-1948440.39,1329093544.0,4056607387.0,综合,综合类
2004,2019-3-31,A,200040087.1,2453145196.0,2453145196.0,2315291110.0,1447976744.0,20929445.47,395036855.0,280127356.2,175981757.1,-4761047.55,14306623609.0,27175098117.0,工业,化学原料及化学制品制造业
573,2019-3-31,A,76279419.07,152585700.0,152585700.0,162359570.2,127246004.5,5091179.47,5068803.53,20176942.7,4299943.92,476696.05,1667476185.0,3455193032.0,房地产,房地产业
523,2019-3-31,A,12369405.63,2984470103.0,2984470103.0,2975471468.0,2886703050.0,3088283.2,30157325.57,24664916.4,29653612.09,1204280.02,5235589895.0,7137798689.0,工业,化学原料及化学制品制造业
821,2019-3-31,A,113206211.4,548411176.6,548411176.6,487624744.4,389870478.3,4430161.73,18563140.76,54908391.76,14287107.96,5565463.91,2306620353.0,5277337526.0,工业,专用设备制造业
523,2018-1-1,A,46634701.25,11810972035.0,11810972035.0,11791897417.0,11477484875.0,14290671.11,130054332.4,100799712.7,59295801.54,9972024.31,2972637347.0,4812637948.0,工业,化学原料及化学制品制造业
523,2018-12-31,A,40629058.02,11974216938.0,11974216938.0,11954634938.0,11571192739.0,19346884.88,146944156.6,116005954.0,85551994.08,15593209.06,5172430063.0,7065103913.0,工业,化学原料及化学制品制造业
2787,2019-3-31,A,11429450.84,359239284.8,359239284.8,348445081.5,294275894.2,3341747.39,14404465.77,28157338.37,8729281.93,-463646.07,754623957.7,2247244194.0,工业,金属制品业
1965,2019-3-31,A,1252668765.0,1708461481.0,1708461481.0,1305487014.0,917045614.5,7941941.06,9646889.36,121685259.4,253243360.6,-4076051.08,34617412234.0,86797628075.0,公用事业,公路运输业
2118,2018-1-1,A,438316489.7,1327230839.0,1327230839.0,909363058.1,269576697.0,21424202.74,158259318.6,245625898.8,196203807.8,18273133.18,4747198085.0,8879497809.0,工业,医药制造业
2118,2018-12-31,A,212136427.8,1324961112.0,1324961112.0,1137887694.0,465867141.2,25169037.58,151219484.2,253484590.0,245135914.4,-2988473.75,5608784150.0,9919199058.0,工业,医药制造业
2751,2019-3-31,A,10352747.44,167209215.5,167209215.5,159496282.1,107271628.2,4315756.55,11805288.14,30499303.89,7307908.4,-1703603.07,1972187228.0,2997586636.0,工业,家具制造业
831,2019-3-31,A,17980015.81,409903262.7,409903262.7,392755895.2,371931165.6,725480.03,805722.37,12751109.48,903946.44,5638471.28,408886021.0,2622889648.0,工业,有色金属冶炼及压延加工业
2537,2019-3-31,A,152261870.4,1473415603.0,1473415603.0,1325432136.0,1126746911.0,5642509.92,33224615.42,143964155.8,-4765630.41,20619574.18,2159308427.0,8882590072.0,工业,普通机械制造业
519,2019-3-31,A,93235037.37,1051953478.0,1051953478.0,963609737.9,824853928.3,7901509.53,18953356.43,121361225.7,-4911675.87,-4548606.18,2429263566.0,10366568773.0,工业,专用设备制造业
16,2019-3-31,A,185017992.6,10772118842.0,10772118842.0,11202465172.0,10155814290.0,18475034.55,528175102.7,226867145.6,278092405.9,-4958806.66,26673862703.0,36306878652.0,工业,信息技术业
200016,2019-3-31,A,185017992.6,10772118842.0,10772118842.0,11202465172.0,10155814290.0,18475034.55,528175102.7,226867145.6,278092405.9,-4958806.66,26673862703.0,36306878652.0,工业,信息技术业
420,2019-3-31,A,21036496.99,680222230.5,680222230.5,659539998.8,552205021.4,6566507.71,19670590.24,25319507.46,51736877.8,4041494.2,4598028866.0,7539091898.0,工业,化学纤维制造业
603029,2019-3-31,A,-5485526.18,75713883.89,75713883.89,82427886.2,51047315.62,2582776.48,7982349.49,18603612.74,104851.42,2106980.45,349596578.5,1113185508.0,工业,专用设备制造业
603069,2019-3-31,A,22300052.98,317133278.5,317133278.5,298380439.6,243457977.4,4357392.26,2991886.34,49227970.0,-2133586.66,478800.32,919570492.0,2056799902.0,公用事业,公路运输业
2532,2019-3-31,A,29023163.48,315094093.5,315094093.5,287294952.6,219614881.8,2311925.79,23642903.35,34843072.65,4011646.78,2870522.28,651821784.4,2097062816.0,工业,普通机械制造业
603238,2019-3-31,A,23262961.94,248455289.2,248455289.2,227344401.3,186724244.4,2247543.45,16252543.94,18613224.98,2177823.4,1329021.15,519089099.9,1475198396.0,工业,纺织业
603223,2019-3-31,A,9254509.79,1762118894.0,1762118894.0,1773415796.0,1738377233.0,4094334.93,3442228.46,24682475.44,2535842.71,283681.73,870146505.2,1993357181.0,公用事业,公路运输业
603098,2019-3-31,A,46882726.78,578462186.2,578462186.2,530900515.3,460507599.3,1829447.47,15284961.36,45348857.8,11381540.52,-3451891.17,1550514685.0,3449213371.0,综合,装修装饰业
600587,2019-3-31,A,586073793.1,2026732709.0,2026732709.0,1992541009.0,1584128553.0,12851913.06,209769670.1,121447384.9,39572636.12,24770852.16,8007094866.0,12405135857.0,工业,专用设备制造业
2741,2019-3-31,A,15298875.55,390622921.0,390622921.0,384034037.5,315420561.9,1958657.17,18905641.61,38827724.8,10194097.93,-1272645.86,1105864256.0,2393586409.0,工业,化学原料及化学制品制造业
600689,2019-3-31,A,3753337.05,317961466.4,317961466.4,316939829.3,292360957.2,821427.24,14214029.3,9808842.02,-525775.5,260349.03,225506401.8,699266565.5,工业,纺织业
900922,2019-3-31,A,3753337.05,317961466.4,317961466.4,316939829.3,292360957.2,821427.24,14214029.3,9808842.02,-525775.5,260349.03,225506401.8,699266565.5,工业,纺织业
603103,2019-3-31,A,208384711.6,873533501.5,873533501.5,690072855.4,625116549.3,38793980.92,14424829.83,10943423.12,586666.39,207405.85,1021976356.0,3371017198.0,公用事业,广播电影电视业
600177,2019-3-31,A,904120337.7,2578105112.0,2578105112.0,2367740316.0,1277943984.0,73365125.54,484570708.5,226183726.2,299235227.2,6441544.3,46948613873.0,76305721477.0,工业,服装及其他纤维制品制造业
600177,2018-1-1,A,809131581.9,9839528959.0,9839528959.0,12349169685.0,4709257614.0,584274602.8,2020797265.0,676746513.5,1168132699.0,3189960991.0,42490197668.0,66918835826.0,工业,服装及其他纤维制品制造业
600177,2018-12-31,A,4348617751.0,9635479253.0,9635479253.0,8903861479.0,4351139689.0,467820327.8,2199749590.0,739838519.6,876410446.7,268902906.1,47230709879.0,75612003576.0,工业,服装及其他纤维制品制造业
600095,2019-3-31,A,-9533971.45,98092026.51,98092026.51,101986405.6,80765977.28,2317305.21,2042742.73,14730654.39,1903243.77,226482.23,202380718.1,1068688399.0,工业,食品加工业
600213,2019-3-31,A,1146171.92,358486069.8,358486069.8,357881802.4,293904126.1,383932.89,12224078.23,18232262.99,32395626.48,741775.64,4868503258.0,5146072006.0,工业,交通运输设备制造业
600137,2019-3-31,A,6314131.92,60008345.75,60008345.75,53827128.48,46139521.7,262134.37,2404902.34,4944730.96,-169901.64,245740.75,185536688.6,691058874.2,工业,服装及其他纤维制品制造业
600586,2018-1-1,A,289703531.5,4353827869.0,4353827869.0,3937794912.0,3201174716.0,88843291.71,112833044.1,291601896.4,223965385.5,19376577.82,5317276557.0,9601306132.0,工业,非金属矿物制品业
600586,2018-12-31,A,158690221.8,5124603297.0,5124603297.0,4889528212.0,4013810762.0,112144894.9,123047142.9,378499871.2,205203795.3,56821745.64,5376554841.0,9654677506.0,工业,非金属矿物制品业
600517,2019-3-31,A,7866660.87,1060853388.0,1060853388.0,1106479653.0,928461380.1,6602919.68,61418231.75,85885111.2,11580992.76,12531017.59,5302733097.0,8887783238.0,工业,电器机械及器材制造业
601137,2019-3-31,A,77974607.9,1318162227.0,1318162227.0,1242008022.0,1120848923.0,1556002.43,32772163.47,65571430.54,19586156.88,1673345.12,1998737983.0,5544188461.0,工业,有色金属冶炼及压延加工业
600073,2019-3-31,A,341020081.3,6513222025.0,6513222025.0,6234618902.0,5549164202.0,15297415.47,493947295.4,161189480.7,15184057.73,-163549.27,5709123074.0,11868275485.0,工业,食品制造业
600075,2019-3-31,A,26102672.08,1004174497.0,1004174497.0,978521900.0,803064239.0,12549110.37,87141626.3,46087189.53,29692800.87,-13066.07,3623042784.0,8826390575.0,工业,化学原料及化学制品制造业
600004,2018-1-1,A,2165782070.0,6761550874.0,6761550874.0,4676282520.0,4018885671.0,88497276.79,88346033.54,423106162.9,38668629.07,18778746.5,7419751937.0,22519539139.0,公用事业,航空运输业
600004,2018-12-31,A,1538336583.0,7746817876.0,7746817876.0,6306452491.0,5442282964.0,128310821.7,69159987.7,477439991.3,157253012.0,32005714.48,11322650797.0,27064961458.0,公用事业,航空运输业
66,2019-3-31,A,90221028.16,1919621082.0,1919621082.0,1944743258.0,1519912587.0,16674578.39,95181527.5,261705416.2,22969058.75,28300090.72,8811755401.0,15524675765.0,工业,信息技术业
600037,2019-3-31,A,249935461.5,572368681.9,572368681.9,476456722.9,420043387.6,1767378.3,30147341.08,29999114.42,-15430906.09,9930407.62,2912615125.0,16208626508.0,公用事业,通信服务业
2715,2018-1-1,A,9386284.99,341749912.2,341749912.2,341090405.1,255686952.4,3902377.89,24040636.71,42856360.48,10493716.53,4110361.1,222206844.6,698792928.3,工业,交通运输设备制造业
2715,2018-12-31,A,11122919.32,354471216.8,354471216.8,346430287.0,262711968.0,3655850.49,25485217.04,46338619.89,4591704.86,3646926.71,294381516.8,782090721.3,工业,交通运输设备制造业
886,2019-3-31,A,35586382.9,65563375.99,65563375.99,50023600.77,25457266.5,8588968.24,2780356.38,14733582.5,-1294560.08,-242012.77,454991564.4,3262629308.0,房地产,房地产业
2231,2018-1-1,A,9878122.28,503368707.6,503368707.6,502661236.5,416375825.3,4001562.44,26394706.18,41095678.63,870084.72,13923379.27,308357469.8,995678678.3,工业,信息技术业
2231,2018-12-31,A,-127209318.8,247528361.9,247528361.9,377429285.7,217249646.3,2370011.93,15469793.05,40902223.32,890106.4,100547504.7,223288286.9,774180149.1,工业,信息技术业
601012,2018-1-1,A,4017694926.0,16362284494.0,16362284494.0,12967343515.0,11081826922.0,151646978.4,664250891.4,664420033.9,197847895.6,207350794.0,18639555741.0,32883700260.0,工业,非金属矿物制品业
601012,2018-12-31,A,2867433171.0,21987614950.0,21987614950.0,20049536971.0,17095694430.0,117181507.9,1017354565.0,824703394.9,266876523.3,727726549.7,22834483901.0,39659244131.0,工业,非金属矿物制品业
725,2019-3-31,A,1294779987.0,26454258554.0,26454258554.0,25956845201.0,21782563658.0,226900931.0,692725472.0,2534368238.0,592127674.0,128159228.0,185429000000.0,308295000000.0,工业,信息技术业
200725,2019-3-31,A,1294779987.0,26454258554.0,26454258554.0,25956845201.0,21782563658.0,226900931.0,692725472.0,2534368238.0,592127674.0,128159228.0,185429000000.0,308295000000.0,工业,信息技术业
665,2019-3-31,A,65399524.85,595510454.3,595510454.3,551014121.5,370283930.6,1498713.16,88059482.35,83858020.89,5523652.15,1790322.29,4423204381.0,11446807785.0,公用事业,广播电影电视业
49,2019-3-31,A,117849146.3,3461264711.0,3461264711.0,3348246382.0,3206685375.0,15185425.83,18137155.13,95606332.09,15131689.12,-2499595.68,4870501724.0,7223317410.0,工业,电器机械及器材制造业
2743,2019-3-31,A,14572834.75,843113686.9,843113686.9,828494043.1,739404551.1,659422.94,8089874.68,56704071.28,27549318.51,-3913195.35,4971196043.0,7117601472.0,工业,金属制品业
2231,2019-3-31,A,-2148383.8,44493210.59,44493210.59,46734538.99,39443515.82,239345.97,2991281.79,5893710.94,914871.33,-2748186.86,238822606.3,787155425.4,工业,信息技术业
2542,2019-3-31,A,51136466.86,769418131.8,769418131.8,718944582.4,627298094.8,4308949.64,7977149.89,63388600.97,35189057.32,-19217270.24,4271367189.0,8200724206.0,房地产,土木工程建筑业
2199,2019-3-31,A,-4910664.4,44482375.26,44482375.26,50936348.36,41694024.81,683778.56,520239.75,7926636.59,321336.18,-209667.53,149824504.4,526612679.6,工业,信息技术业
2715,2019-3-31,A,-2847397.72,87503356.75,87503356.75,91035739.46,66956479.44,596934.96,6006147.48,12139140.15,4679572.54,657464.89,260059303.1,743272441.5,工业,交通运输设备制造业
418,2019-3-31,A,796006769.7,7359616847.0,7359616847.0,6573599669.0,5228073476.0,33194877.74,1162142286.0,248273053.2,-118061874.2,19977850.17,12985813982.0,23438092672.0,工业,电器机械及器材制造业
200418,2019-3-31,A,796006769.7,7359616847.0,7359616847.0,6573599669.0,5228073476.0,33194877.74,1162142286.0,248273053.2,-118061874.2,19977850.17,12985813982.0,23438092672.0,工业,电器机械及器材制造业
2321,2019-3-31,A,29016217.14,1185107945.0,1185107945.0,1167059038.0,1092205691.0,4758661.56,12211185.55,25374946.74,30019327.88,2489225.51,5705777898.0,8719983899.0,综合,畜牧业
2545,2019-3-31,A,25969840.88,392850395.3,392850395.3,378058163.8,276329805.2,11005267.77,45450512.72,35058871.57,16045938.91,-5832232.4,4225550724.0,11940996220.0,工业,金属制品业
300029,2019-3-31,A,-3056675.86,4918288.87,4918288.87,9314012.19,3795951.05,375684.12,159337.32,6299604.92,2167.36,-1318732.58,69637561.91,174079217.0,工业,专用设备制造业
601615,2019-3-31,A,32486833.91,1745910592.0,1745910592.0,1728216710.0,1330210978.0,4110641.88,148174852.1,167266108.3,58874228.49,19579900.58,18098397670.0,24256249579.0,工业,普通机械制造业
600528,2019-3-31,A,452377696.7,4831879945.0,4831879945.0,4402345392.0,3881761731.0,42355343.09,92224521.76,379992429.1,2392235.77,3619131.56,19784059299.0,36303535089.0,工业,专用设备制造业
2348,2019-3-31,A,22054143.7,225885891.1,225885891.1,205218559.4,154493973.3,1203073.18,18924775.85,23304366.35,6223276.85,1069093.92,360237382.2,1803143342.0,工业,文教体育用品制造业
600315,2019-3-31,A,275521556.7,1953877043.0,1953877043.0,1868189110.0,739064908.6,15248046.1,827051766.3,245438143.3,15062159.96,26324085.58,4577187237.0,10655904989.0,工业,化学原料及化学制品制造业
